timestamp,ins_status,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw
1403713663813327,INS_SOLUTION_GOOD,51.760947,-1.259309,108.331279,5735884.106895,620130.544691,-108.331279,30U,-5.843815,3.472955,0.091767,0.001914,-0.002011,2.580345
1403713663834713,INS_SOLUTION_GOOD,51.760946,-1.259308,108.329493,5735883.991785,620130.616900,-108.329493,30U,-5.840322,3.475504,0.084146,0.001959,-0.002232,2.579739
1403713663853878,INS_SOLUTION_GOOD,51.760945,-1.259307,108.327885,5735883.876679,620130.689247,-108.327885,30U,-5.838651,3.478957,0.081387,0.001929,-0.002675,2.579166
1403713663873963,INS_SOLUTION_GOOD,51.760944,-1.259306,108.326257,5735883.761684,620130.761592,-108.326257,30U,-5.836209,3.481789,0.080864,0.001550,-0.003065,2.578577
1403713663893872,INS_SOLUTION_GOOD,51.760943,-1.259305,108.324574,5735883.646690,620130.834006,-108.324574,30U,-5.829050,3.488974,0.087375,0.001033,-0.003373,2.578050
1403713663913622,INS_SOLUTION_GOOD,51.760942,-1.259304,108.328497,5735883.497489,620130.951012,-108.328497,30U,-5.830922,3.500068,0.093604,0.000566,-0.003623,2.577546
1403713663933374,INS_SOLUTION_GOOD,51.760941,-1.259303,108.326608,5735883.382726,620131.023766,-108.326608,30U,-5.825063,3.503658,0.096792,0.000229,-0.003764,2.577030
1403713663953371,INS_SOLUTION_GOOD,51.760940,-1.259301,108.324702,5735883.267967,620131.096657,-108.324702,30U,-5.823109,3.509352,0.095332,-0.000092,-0.003867,2.576524
1403713663973583,INS_SOLUTION_GOOD,51.760939,-1.259300,108.322714,5735883.153209,620131.169618,-108.322714,30U,-5.823244,3.510817,0.101537,-0.000247,-0.003974,2.576007
1403713663993495,INS_SOLUTION_GOOD,51.760938,-1.259299,108.320681,5735883.038562,620131.242576,-108.320681,30U,-5.820500,3.510292,0.102750,-0.000397,-0.004001,2.575431
1403713664013471,INS_SOLUTION_GOOD,51.760936,-1.259298,108.318617,5735882.923804,620131.315536,-108.318617,30U,-5.822374,3.513568,0.104903,-0.000325,-0.004091,2.574835
1403713664037625,INS_SOLUTION_GOOD,51.760935,-1.259297,108.316514,5735882.809159,620131.388563,-108.316514,30U,-5.819696,3.511145,0.104046,-0.000201,-0.004115,2.574200
1403713664055364,INS_SOLUTION_GOOD,51.760934,-1.259296,108.314351,5735882.694401,620131.461524,-108.314351,30U,-5.822765,3.514096,0.111985,-0.000030,-0.004169,2.573568
1403713664073857,INS_SOLUTION_GOOD,51.760933,-1.259295,108.312180,5735882.579755,620131.534482,-108.312180,30U,-5.821360,3.507343,0.108276,0.000233,-0.004261,2.572888
1403713664093752,INS_SOLUTION_GOOD,51.760932,-1.259294,108.310073,5735882.465108,620131.607440,-108.310073,30U,-5.820308,3.512976,0.102226,0.000435,-0.004396,2.572206
1403713664113753,INS_SOLUTION_GOOD,51.760931,-1.259293,108.308050,5735882.350352,620131.680469,-108.308050,30U,-5.819494,3.517818,0.100539,0.000641,-0.004646,2.571574
1403713664133877,INS_SOLUTION_GOOD,51.760930,-1.259292,108.306020,5735882.235709,620131.753565,-108.306020,30U,-5.818661,3.515438,0.101857,0.000769,-0.004889,2.570954
1403713664153501,INS_SOLUTION_GOOD,51.760929,-1.259291,108.303893,5735882.121177,620131.826659,-108.303893,30U,-5.817182,3.522688,0.111196,0.000745,-0.005132,2.570328
1403713664173628,INS_SOLUTION_GOOD,51.760928,-1.259290,108.301595,5735882.006648,620131.899890,-108.301595,30U,-5.810731,3.525555,0.115234,0.000941,-0.005247,2.569718
1403713664193676,INS_SOLUTION_GOOD,51.760927,-1.259289,108.299179,5735881.892121,620131.973190,-108.299179,30U,-5.810213,3.532371,0.128443,0.001251,-0.005230,2.569134
1403713664213457,INS_SOLUTION_GOOD,51.760926,-1.259288,108.296599,5735881.777708,620132.046626,-108.296599,30U,-5.805413,3.538545,0.129586,0.001604,-0.005200,2.568585
1403713664234375,INS_SOLUTION_GOOD,51.760925,-1.259287,108.293940,5735881.663408,620132.120128,-108.293940,30U,-5.806881,3.538725,0.135781,0.002016,-0.005066,2.568024
1403713664254825,INS_SOLUTION_GOOD,51.760924,-1.259286,108.291221,5735881.548999,620132.193702,-108.291221,30U,-5.804744,3.541619,0.134960,0.002225,-0.005024,2.567443
1403713664273839,INS_SOLUTION_GOOD,51.760923,-1.259285,108.288549,5735881.434701,620132.267273,-108.288549,30U,-5.799679,3.545351,0.132592,0.002438,-0.004981,2.566889
1403713664294129,INS_SOLUTION_GOOD,51.760922,-1.259284,108.285956,5735881.320404,620132.340913,-108.285956,30U,-5.799974,3.545677,0.124844,0.002483,-0.004974,2.566302
1403713664313710,INS_SOLUTION_GOOD,51.760921,-1.259283,108.283542,5735881.206220,620132.414619,-108.283542,30U,-5.796427,3.549160,0.119402,0.002510,-0.005048,2.565707
1403713664333725,INS_SOLUTION_GOOD,51.760920,-1.259282,108.281197,5735881.092038,620132.488395,-108.281197,30U,-5.795272,3.556620,0.117657,0.002469,-0.005125,2.565121
1403713664353588,INS_SOLUTION_GOOD,51.760919,-1.259281,108.278829,5735880.977969,620132.562237,-108.278829,30U,-5.790190,3.558508,0.119751,0.002389,-0.005146,2.564512
1403713664373494,INS_SOLUTION_GOOD,51.760918,-1.259280,108.276392,5735880.863903,620132.636216,-108.276392,30U,-5.790027,3.566635,0.124111,0.002417,-0.005150,2.563920
1403713664393517,INS_SOLUTION_GOOD,51.760917,-1.259279,108.273942,5735880.749952,620132.710332,-108.273942,30U,-5.782963,3.571160,0.121832,0.002417,-0.005152,2.563349
1403713664413518,INS_SOLUTION_GOOD,51.760916,-1.259278,108.271538,5735880.636113,620132.784513,-108.271538,30U,-5.783022,3.574455,0.120717,0.002415,-0.005141,2.562766
1403713664434384,INS_SOLUTION_GOOD,51.760915,-1.259277,108.269095,5735880.522165,620132.858766,-108.269095,30U,-5.778991,3.580122,0.122744,0.002474,-0.005109,2.562176
1403713664456750,INS_SOLUTION_GOOD,51.760914,-1.259276,108.266617,5735880.408443,620132.933152,-108.266617,30U,-5.776335,3.583781,0.126296,0.002555,-0.005017,2.561611
1403713664473495,INS_SOLUTION_GOOD,51.760912,-1.259275,108.264065,5735880.294721,620133.007538,-108.264065,30U,-5.773929,3.587062,0.127742,0.002816,-0.004912,2.561038
1403713664493515,INS_SOLUTION_GOOD,51.760911,-1.259274,108.261467,5735880.181002,620133.082062,-108.261467,30U,-5.772445,3.592633,0.132201,0.003262,-0.004740,2.560499
1403713664513394,INS_SOLUTION_GOOD,51.760910,-1.259273,108.258797,5735880.067395,620133.156652,-108.258797,30U,-5.769738,3.593975,0.135301,0.003719,-0.004592,2.559961
1403713664533346,INS_SOLUTION_GOOD,51.760909,-1.259272,108.256087,5735879.953678,620133.231245,-108.256087,30U,-5.771903,3.594319,0.138403,0.004092,-0.004411,2.559429
1403713664553515,INS_SOLUTION_GOOD,51.760908,-1.259271,108.253363,5735879.840072,620133.305836,-108.253363,30U,-5.771848,3.589782,0.131539,0.004316,-0.004273,2.558859
1403713664573489,INS_SOLUTION_GOOD,51.760907,-1.259270,108.250821,5735879.726353,620133.380360,-108.250821,30U,-5.771958,3.591441,0.122518,0.004410,-0.004239,2.558238
1403713664593743,INS_SOLUTION_GOOD,51.760906,-1.259269,108.248442,5735879.612746,620133.454950,-108.248442,30U,-5.771221,3.592263,0.116206,0.004551,-0.004341,2.557634
1403713664613628,INS_SOLUTION_GOOD,51.760905,-1.259268,108.246097,5735879.499027,620133.529474,-108.246097,30U,-5.773499,3.594228,0.119270,0.004706,-0.004430,2.556997
1403713664634397,INS_SOLUTION_GOOD,51.760904,-1.259267,108.243642,5735879.385423,620133.604133,-108.243642,30U,-5.769845,3.597054,0.124395,0.004965,-0.004513,2.556355
1403713664655477,INS_SOLUTION_GOOD,51.760903,-1.259265,108.241088,5735879.271818,620133.678792,-108.241088,30U,-5.769443,3.600232,0.130465,0.005147,-0.004487,2.555737
1403713664673874,INS_SOLUTION_GOOD,51.760902,-1.259264,108.238475,5735879.158217,620133.753590,-108.238475,30U,-5.766275,3.603081,0.129962,0.005166,-0.004511,2.555112
1403713664693899,INS_SOLUTION_GOOD,51.760901,-1.259263,108.235883,5735879.044727,620133.828385,-108.235883,30U,-5.762245,3.609486,0.130899,0.005298,-0.004445,2.554467
1403713664713647,INS_SOLUTION_GOOD,51.760900,-1.259262,108.233339,5735878.931242,620133.903386,-108.233339,30U,-5.757035,3.615822,0.127422,0.005497,-0.004462,2.553860
1403713664733776,INS_SOLUTION_GOOD,51.760899,-1.259261,108.230809,5735878.817982,620133.978521,-108.230809,30U,-5.753197,3.624456,0.127736,0.005648,-0.004361,2.553315
1403713664753532,INS_SOLUTION_GOOD,51.760898,-1.259260,108.228281,5735878.704725,620134.053724,-108.228281,30U,-5.749465,3.630368,0.125331,0.005738,-0.004315,2.552787
1403713664773477,INS_SOLUTION_GOOD,51.760897,-1.259259,108.225736,5735878.591581,620134.129063,-108.225736,30U,-5.745727,3.632795,0.129171,0.005556,-0.004170,2.552244
1403713664793527,INS_SOLUTION_GOOD,51.760896,-1.259258,108.223158,5735878.478440,620134.204471,-108.223158,30U,-5.741769,3.638737,0.129819,0.005382,-0.004050,2.551738
1403713664813521,INS_SOLUTION_GOOD,51.760895,-1.259257,108.220626,5735878.365413,620134.280014,-108.220626,30U,-5.740355,3.641881,0.124761,0.005137,-0.003910,2.551216
1403713664834653,INS_SOLUTION_GOOD,51.760894,-1.259256,108.218158,5735878.252497,620134.355555,-108.218158,30U,-5.735269,3.646766,0.120917,0.004703,-0.003745,2.550700
1403713664853874,INS_SOLUTION_GOOD,51.760893,-1.259255,108.215751,5735878.139584,620134.431233,-108.215751,30U,-5.737038,3.645020,0.116805,0.004553,-0.003603,2.550138
1403713664873905,INS_SOLUTION_GOOD,51.760892,-1.259254,108.213454,5735878.026670,620134.506843,-108.213454,30U,-5.734213,3.648072,0.111868,0.004358,-0.003570,2.549513
1403713664893857,INS_SOLUTION_GOOD,51.760891,-1.259253,108.211246,5735877.913757,620134.582521,-108.211246,30U,-5.734152,3.649787,0.110455,0.004580,-0.003589,2.548886
1403713664913776,INS_SOLUTION_GOOD,51.760889,-1.259251,108.214743,5735877.767922,620134.700690,-108.214743,30U,-5.736900,3.655901,0.105526,0.004698,-0.003751,2.548249
1403713664933392,INS_SOLUTION_GOOD,51.760888,-1.259250,108.212628,5735877.655013,620134.776507,-108.212628,30U,-5.735769,3.654946,0.103618,0.005015,-0.003885,2.547591
1403713664953906,INS_SOLUTION_GOOD,51.760887,-1.259249,108.210507,5735877.542103,620134.852324,-108.210507,30U,-5.735634,3.658458,0.108631,0.005328,-0.004178,2.546943
1403713664973375,INS_SOLUTION_GOOD,51.760886,-1.259248,108.208304,5735877.429196,620134.928209,-108.208304,30U,-5.733340,3.661559,0.111900,0.005544,-0.004371,2.546326
1403713664993391,INS_SOLUTION_GOOD,51.760885,-1.259247,108.206035,5735877.316290,620135.004164,-108.206035,30U,-5.735697,3.660672,0.117850,0.005823,-0.004621,2.545705
1403713665013524,INS_SOLUTION_GOOD,51.760884,-1.259246,108.203691,5735877.203493,620135.080047,-108.203691,30U,-5.731632,3.663048,0.118970,0.006004,-0.004825,2.545067
1403713665034648,INS_SOLUTION_GOOD,51.760883,-1.259245,108.201233,5735877.090700,620135.156068,-108.201233,30U,-5.730732,3.668202,0.124496,0.006264,-0.004881,2.544456
1403713665054437,INS_SOLUTION_GOOD,51.760882,-1.259244,108.198735,5735876.977909,620135.232158,-108.198735,30U,-5.727581,3.668542,0.125317,0.006516,-0.004932,2.543852
1403713665073893,INS_SOLUTION_GOOD,51.760881,-1.259243,108.196135,5735876.865119,620135.308317,-108.196135,30U,-5.726418,3.676300,0.130208,0.006759,-0.004891,2.543257
1403713665093785,INS_SOLUTION_GOOD,51.760880,-1.259242,108.193522,5735876.752442,620135.384542,-108.193522,30U,-5.721859,3.681547,0.132035,0.006871,-0.004934,2.542684
1403713665113630,INS_SOLUTION_GOOD,51.760879,-1.259241,108.191004,5735876.639879,620135.460903,-108.191004,30U,-5.717856,3.682045,0.123793,0.006809,-0.005000,2.542132
1403713665133794,INS_SOLUTION_GOOD,51.760878,-1.259240,108.188571,5735876.527317,620135.537263,-108.188571,30U,-5.718578,3.686639,0.122267,0.006634,-0.005095,2.541510
1403713665153535,INS_SOLUTION_GOOD,51.760877,-1.259238,108.186065,5735876.414869,620135.613760,-108.186065,30U,-5.713624,3.693892,0.125387,0.006445,-0.005079,2.540929
1403713665173525,INS_SOLUTION_GOOD,51.760876,-1.259237,108.183589,5735876.302422,620135.690325,-108.183589,30U,-5.708404,3.694862,0.123320,0.006212,-0.005083,2.540365
1403713665193494,INS_SOLUTION_GOOD,51.760875,-1.259236,108.181187,5735876.190202,620135.767022,-108.181187,30U,-5.706617,3.702018,0.113790,0.005800,-0.005057,2.539797
1403713665213339,INS_SOLUTION_GOOD,51.760874,-1.259235,108.178961,5735876.077872,620135.843792,-108.178961,30U,-5.700642,3.708048,0.108190,0.005271,-0.005127,2.539234
1403713665237522,INS_SOLUTION_GOOD,51.760873,-1.259234,108.176788,5735875.965767,620135.920694,-108.176788,30U,-5.696642,3.715464,0.107115,0.004590,-0.005216,2.538703
1403713665255487,INS_SOLUTION_GOOD,51.760872,-1.259233,108.174586,5735875.853666,620135.997734,-108.174586,30U,-5.691684,3.723510,0.113282,0.004049,-0.005268,2.538199
1403713665273492,INS_SOLUTION_GOOD,51.760871,-1.259232,108.172324,5735875.741790,620136.074907,-108.172324,30U,-5.687348,3.727118,0.110648,0.003704,-0.005287,2.537696
1403713665293884,INS_SOLUTION_GOOD,51.760870,-1.259231,108.170059,5735875.629807,620136.152221,-108.170059,30U,-5.686445,3.733534,0.119511,0.003632,-0.005386,2.537215
1403713665313564,INS_SOLUTION_GOOD,51.760869,-1.259230,108.167637,5735875.517935,620136.229532,-108.167637,30U,-5.686344,3.734840,0.124709,0.003840,-0.005415,2.536734
1403713665333669,INS_SOLUTION_GOOD,51.760868,-1.259229,108.165001,5735875.406064,620136.306912,-108.165001,30U,-5.687438,3.731123,0.134810,0.004187,-0.005294,2.536194
1403713665353412,INS_SOLUTION_GOOD,51.760867,-1.259228,108.162260,5735875.294192,620136.384223,-108.162260,30U,-5.689001,3.732362,0.136305,0.004658,-0.005241,2.535643
1403713665373420,INS_SOLUTION_GOOD,51.760866,-1.259227,108.159540,5735875.182207,620136.461467,-108.159540,30U,-5.690154,3.726561,0.133077,0.005213,-0.005206,2.535085
1403713665393623,INS_SOLUTION_GOOD,51.760865,-1.259226,108.156883,5735875.070109,620136.538646,-108.156883,30U,-5.696396,3.724941,0.136414,0.005498,-0.005317,2.534474
1403713665413530,INS_SOLUTION_GOOD,51.760864,-1.259224,108.154211,5735874.958123,620136.615821,-108.154211,30U,-5.695238,3.721659,0.131699,0.005660,-0.005432,2.533860
1403713665434667,INS_SOLUTION_GOOD,51.760863,-1.259223,108.151589,5735874.846021,620136.692861,-108.151589,30U,-5.696450,3.719906,0.131444,0.005617,-0.005543,2.533232
1403713665455547,INS_SOLUTION_GOOD,51.760862,-1.259222,108.148952,5735874.733922,620136.769971,-108.148952,30U,-5.694557,3.721494,0.129068,0.005574,-0.005571,2.532565
1403713665473501,INS_SOLUTION_GOOD,51.760861,-1.259221,108.146235,5735874.621824,620136.847149,-108.146235,30U,-5.695703,3.728450,0.140051,0.005535,-0.005477,2.531925
1403713665493592,INS_SOLUTION_GOOD,51.760860,-1.259220,108.143385,5735874.509841,620136.924463,-108.143385,30U,-5.689008,3.733186,0.143413,0.005477,-0.005406,2.531303
1403713665513519,INS_SOLUTION_GOOD,51.760859,-1.259219,108.140508,5735874.397970,620137.001843,-108.140508,30U,-5.684074,3.739193,0.144427,0.005614,-0.005260,2.530702
1403713665533505,INS_SOLUTION_GOOD,51.760858,-1.259218,108.137753,5735874.286216,620137.079427,-108.137753,30U,-5.677738,3.749220,0.133762,0.005696,-0.005246,2.530140
1403713665553619,INS_SOLUTION_GOOD,51.760857,-1.259217,108.135177,5735874.174576,620137.157147,-108.135177,30U,-5.673637,3.756020,0.126498,0.005728,-0.005271,2.529634
1403713665573592,INS_SOLUTION_GOOD,51.760856,-1.259216,108.132671,5735874.062938,620137.234935,-108.132671,30U,-5.668909,3.760255,0.123528,0.005686,-0.005361,2.529153
1403713665593802,INS_SOLUTION_GOOD,51.760855,-1.259215,108.130213,5735873.951527,620137.312926,-108.130213,30U,-5.666241,3.768171,0.121716,0.005704,-0.005445,2.528663
1403713665613911,INS_SOLUTION_GOOD,51.760854,-1.259214,108.127796,5735873.840118,620137.390985,-108.127796,30U,-5.659684,3.775123,0.120622,0.005539,-0.005637,2.528244
1403713665637672,INS_SOLUTION_GOOD,51.760853,-1.259212,108.125398,5735873.728823,620137.469180,-108.125398,30U,-5.657452,3.776837,0.120698,0.005439,-0.005766,2.527825
1403713665654739,INS_SOLUTION_GOOD,51.760852,-1.259211,108.122935,5735873.617530,620137.547444,-108.122935,30U,-5.657747,3.781361,0.124558,0.005336,-0.005891,2.527375
1403713665673287,INS_SOLUTION_GOOD,51.760850,-1.259210,108.120449,5735873.506237,620137.625708,-108.120449,30U,-5.654415,3.781702,0.124719,0.005304,-0.005939,2.526928
1403713665693395,INS_SOLUTION_GOOD,51.760849,-1.259209,108.117920,5735873.394945,620137.704041,-108.117920,30U,-5.655240,3.783213,0.129779,0.005327,-0.005971,2.526450
1403713665713508,INS_SOLUTION_GOOD,51.760848,-1.259208,108.115327,5735873.283765,620137.782371,-108.115327,30U,-5.656288,3.781358,0.130775,0.005505,-0.005891,2.525901
1403713665733544,INS_SOLUTION_GOOD,51.760847,-1.259207,108.112678,5735873.172472,620137.860635,-108.112678,30U,-5.656520,3.782118,0.133956,0.005973,-0.005774,2.525315
1403713665753555,INS_SOLUTION_GOOD,51.760846,-1.259206,108.109965,5735873.061179,620137.938899,-108.109965,30U,-5.658829,3.780790,0.138816,0.006354,-0.005618,2.524706
1403713665773474,INS_SOLUTION_GOOD,51.760845,-1.259205,108.107104,5735872.949886,620138.017162,-108.107104,30U,-5.660110,3.779444,0.145707,0.006622,-0.005399,2.524093
1403713665793552,INS_SOLUTION_GOOD,51.760844,-1.259204,108.104186,5735872.838482,620138.095429,-108.104186,30U,-5.661146,3.778121,0.145904,0.006761,-0.005185,2.523455
1403713665813812,INS_SOLUTION_GOOD,51.760843,-1.259203,108.101293,5735872.727189,620138.173693,-108.101293,30U,-5.658843,3.783752,0.143579,0.006672,-0.005059,2.522838
1403713665838056,INS_SOLUTION_GOOD,51.760842,-1.259202,108.098615,5735872.615897,620138.252026,-108.098615,30U,-5.651030,3.786419,0.125109,0.006577,-0.005047,2.522286
1403713665854538,INS_SOLUTION_GOOD,51.760841,-1.259200,108.096148,5735872.504831,620138.330491,-108.096148,30U,-5.650114,3.793271,0.119380,0.006326,-0.005114,2.521730
1403713665873686,INS_SOLUTION_GOOD,51.760840,-1.259199,108.093741,5735872.393658,620138.409098,-108.093741,30U,-5.644214,3.801270,0.120432,0.006145,-0.005245,2.521229
1403713665893687,INS_SOLUTION_GOOD,51.760839,-1.259198,108.091276,5735872.282710,620138.487837,-108.091276,30U,-5.641120,3.806742,0.127231,0.005869,-0.005356,2.520730
1403713665913566,INS_SOLUTION_GOOD,51.760838,-1.259197,108.093996,5735872.141645,620138.605409,-108.093996,30U,-5.635719,3.816006,0.134227,0.005473,-0.005389,2.520270
1403713665933642,INS_SOLUTION_GOOD,51.760837,-1.259195,108.091290,5735872.030815,620138.684421,-108.091290,30U,-5.634486,3.821242,0.138067,0.005029,-0.005245,2.519820
1403713665953869,INS_SOLUTION_GOOD,51.760836,-1.259194,108.088511,5735871.920097,620138.763500,-108.088511,30U,-5.630615,3.825220,0.137938,0.004358,-0.005043,2.519340
1403713665973802,INS_SOLUTION_GOOD,51.760835,-1.259193,108.085739,5735871.809383,620138.842717,-108.085739,30U,-5.628330,3.829874,0.141535,0.003762,-0.004838,2.518878
1403713665993933,INS_SOLUTION_GOOD,51.760834,-1.259192,108.082876,5735871.698671,620138.922002,-108.082876,30U,-5.627836,3.831620,0.145103,0.003078,-0.004572,2.518392
1403713666013680,INS_SOLUTION_GOOD,51.760833,-1.259191,108.080014,5735871.588070,620139.001285,-108.080014,30U,-5.625330,3.831817,0.141340,0.002539,-0.004308,2.517849
1403713666037565,INS_SOLUTION_GOOD,51.760832,-1.259190,108.077173,5735871.477471,620139.080638,-108.077173,30U,-5.624947,3.836622,0.140994,0.002131,-0.004056,2.517305
1403713666056330,INS_SOLUTION_GOOD,51.760831,-1.259189,108.074419,5735871.366871,620139.159990,-108.074419,30U,-5.620026,3.835590,0.135473,0.001726,-0.003827,2.516786
1403713666073656,INS_SOLUTION_GOOD,51.760830,-1.259188,108.071738,5735871.256272,620139.239342,-108.071738,30U,-5.624914,3.838817,0.133658,0.001385,-0.003598,2.516249
1403713666093673,INS_SOLUTION_GOOD,51.760829,-1.259187,108.069143,5735871.145785,620139.318760,-108.069143,30U,-5.617665,3.838442,0.124553,0.001297,-0.003412,2.515701
1403713666113652,INS_SOLUTION_GOOD,51.760828,-1.259185,108.066681,5735871.035300,620139.398248,-108.066681,30U,-5.619160,3.844742,0.122197,0.001297,-0.003274,2.515184
1403713666133447,INS_SOLUTION_GOOD,51.760827,-1.259184,108.064312,5735870.924817,620139.477804,-108.064312,30U,-5.617504,3.846156,0.117587,0.001394,-0.003253,2.514707
1403713666153566,INS_SOLUTION_GOOD,51.760826,-1.259183,108.061992,5735870.814332,620139.557292,-108.061992,30U,-5.618581,3.841227,0.115259,0.001543,-0.003215,2.514240
1403713666173406,INS_SOLUTION_GOOD,51.760825,-1.259182,108.059610,5735870.703847,620139.636779,-108.059610,30U,-5.621410,3.845127,0.120599,0.001548,-0.003265,2.513756
1403713666193835,INS_SOLUTION_GOOD,51.760824,-1.259181,108.057155,5735870.593252,620139.716338,-108.057155,30U,-5.621735,3.842589,0.123786,0.001518,-0.003308,2.513298
1403713666213453,INS_SOLUTION_GOOD,51.760823,-1.259180,108.054671,5735870.482768,620139.795826,-108.054671,30U,-5.621478,3.844467,0.129726,0.001242,-0.003448,2.512833
1403713666234457,INS_SOLUTION_GOOD,51.760822,-1.259179,108.052136,5735870.372284,620139.875382,-108.052136,30U,-5.619112,3.845673,0.124159,0.000862,-0.003604,2.512364
1403713666254867,INS_SOLUTION_GOOD,51.760821,-1.259178,108.049611,5735870.261801,620139.954939,-108.049611,30U,-5.618540,3.849636,0.125253,0.000506,-0.003732,2.511884
1403713666274204,INS_SOLUTION_GOOD,51.760820,-1.259177,108.047054,5735870.151321,620140.034634,-108.047054,30U,-5.613986,3.856493,0.130719,0.000087,-0.003903,2.511408
1403713666293917,INS_SOLUTION_GOOD,51.760819,-1.259175,108.044450,5735870.041067,620140.114461,-108.044450,30U,-5.607784,3.859661,0.128612,-0.000253,-0.003969,2.510959
1403713666313753,INS_SOLUTION_GOOD,51.760818,-1.259174,108.041994,5735869.930814,620140.194357,-108.041994,30U,-5.604145,3.864889,0.118150,-0.000563,-0.004093,2.510492
1403713666333589,INS_SOLUTION_GOOD,51.760817,-1.259173,108.039666,5735869.820674,620140.274320,-108.039666,30U,-5.598396,3.871479,0.114004,-0.000735,-0.004225,2.510035
1403713666353812,INS_SOLUTION_GOOD,51.760816,-1.259172,108.037410,5735869.710651,620140.354487,-108.037410,30U,-5.593243,3.879699,0.113616,-0.000977,-0.004326,2.509654
1403713666373625,INS_SOLUTION_GOOD,51.760815,-1.259171,108.035111,5735869.600740,620140.434720,-108.035111,30U,-5.591449,3.883538,0.116270,-0.001392,-0.004371,2.509288
1403713666394045,INS_SOLUTION_GOOD,51.760814,-1.259170,108.032791,5735869.490831,620140.515022,-108.032791,30U,-5.588374,3.886069,0.117652,-0.001815,-0.004420,2.508923
1403713666413726,INS_SOLUTION_GOOD,51.760813,-1.259169,108.030440,5735869.381036,620140.595460,-108.030440,30U,-5.585626,3.893155,0.116588,-0.002171,-0.004445,2.508597
1403713666437458,INS_SOLUTION_GOOD,51.760812,-1.259168,108.028123,5735869.271243,620140.675967,-108.028123,30U,-5.580033,3.896030,0.113286,-0.002625,-0.004503,2.508329
1403713666454807,INS_SOLUTION_GOOD,51.760811,-1.259166,108.025875,5735869.161563,620140.756540,-108.025875,30U,-5.580178,3.895135,0.110091,-0.002974,-0.004587,2.508061
1403713666474338,INS_SOLUTION_GOOD,51.760810,-1.259165,108.023713,5735869.051881,620140.837044,-108.023713,30U,-5.580323,3.895369,0.106633,-0.003350,-0.004698,2.507771
1403713666493552,INS_SOLUTION_GOOD,51.760809,-1.259164,108.021603,5735868.942312,620140.917615,-108.021603,30U,-5.578496,3.899912,0.107188,-0.003563,-0.004842,2.507516
1403713666513573,INS_SOLUTION_GOOD,51.760808,-1.259163,108.019418,5735868.832634,620140.998257,-108.019418,30U,-5.579993,3.897207,0.112650,-0.003830,-0.004899,2.507270
1403713666533411,INS_SOLUTION_GOOD,51.760807,-1.259162,108.017158,5735868.722839,620141.078694,-108.017158,30U,-5.583553,3.891645,0.116178,-0.004012,-0.004951,2.506951
1403713666553590,INS_SOLUTION_GOOD,51.760806,-1.259161,108.014816,5735868.613045,620141.159132,-108.014816,30U,-5.586325,3.888175,0.117461,-0.004257,-0.004994,2.506583
1403713666573420,INS_SOLUTION_GOOD,51.760805,-1.259160,108.012405,5735868.503248,620141.239501,-108.012405,30U,-5.588438,3.884876,0.124873,-0.004536,-0.005008,2.506174
1403713666593595,INS_SOLUTION_GOOD,51.760804,-1.259159,108.009726,5735868.393341,620141.319872,-108.009726,30U,-5.592553,3.884967,0.142648,-0.004743,-0.004944,2.505713
1403713666613586,INS_SOLUTION_GOOD,51.760803,-1.259157,108.006883,5735868.283432,620141.400175,-108.006883,30U,-5.589833,3.882832,0.146585,-0.004842,-0.004776,2.505204
1403713666636582,INS_SOLUTION_GOOD,51.760802,-1.259156,108.003921,5735868.173523,620141.480477,-108.003921,30U,-5.591017,3.886420,0.147787,-0.004787,-0.004576,2.504684
1403713666653538,INS_SOLUTION_GOOD,51.760801,-1.259155,108.000972,5735868.063615,620141.560849,-108.000972,30U,-5.585804,3.888628,0.147326,-0.004562,-0.004331,2.504155
1403713666673346,INS_SOLUTION_GOOD,51.760800,-1.259154,107.998017,5735867.953821,620141.641286,-107.998017,30U,-5.587039,3.894814,0.147459,-0.004110,-0.004125,2.503628
1403713666693585,INS_SOLUTION_GOOD,51.760799,-1.259153,107.995139,5735867.844029,620141.721862,-107.995139,30U,-5.580416,3.897703,0.143173,-0.003581,-0.004008,2.503141
1403713666713504,INS_SOLUTION_GOOD,51.760798,-1.259152,107.992324,5735867.734349,620141.802435,-107.992324,30U,-5.580163,3.898587,0.137229,-0.002972,-0.003945,2.502653
1403713666733346,INS_SOLUTION_GOOD,51.760797,-1.259151,107.989613,5735867.624671,620141.883077,-107.989613,30U,-5.577200,3.902744,0.133851,-0.002470,-0.003981,2.502191
1403713666753600,INS_SOLUTION_GOOD,51.760796,-1.259150,107.986972,5735867.515104,620141.963717,-107.986972,30U,-5.574750,3.903688,0.129130,-0.001905,-0.004014,2.501749
1403713666773659,INS_SOLUTION_GOOD,51.760795,-1.259148,107.984352,5735867.405540,620142.044494,-107.984352,30U,-5.574759,3.907184,0.132412,-0.001410,-0.004047,2.501322
1403713666793802,INS_SOLUTION_GOOD,51.760794,-1.259147,107.981719,5735867.295976,620142.125272,-107.981719,30U,-5.572970,3.908248,0.131407,-0.001060,-0.004108,2.500911
1403713666813551,INS_SOLUTION_GOOD,51.760793,-1.259146,107.979038,5735867.186412,620142.206049,-107.979038,30U,-5.572880,3.911559,0.137145,-0.001041,-0.004145,2.500501
