source_timestamp,destination_timestamp,x,y,z,roll,pitch,yaw
1403713681098625,1403713681036124,5.214193e-01,-7.245816e-03,-2.893075e-02,-4.907035e-04,-2.991365e-05,-1.817941e-03
1403713681161128,1403713681098625,5.228621e-01,-7.319751e-03,-2.994877e-02,-3.393568e-05,-7.250836e-04,-1.989617e-03
1403713681223631,1403713681161128,5.239596e-01,-6.153831e-03,-2.999518e-02,1.106929e-03,-5.193361e-04,-2.147985e-03
1403713681286132,1403713681223631,5.284913e-01,-9.025359e-03,-2.691622e-02,3.033244e-04,-5.695497e-04,-2.079791e-03
1403713681348631,1403713681286132,5.386266e-01,-7.097993e-03,-2.949575e-02,-4.764337e-04,-6.110879e-04,-2.195562e-03
1403713681411133,1403713681348631,5.230076e-01,-8.227287e-03,-2.986771e-02,-6.090987e-04,-1.882016e-04,-2.224443e-03
1403713681473635,1403713681411133,5.198651e-01,-7.713881e-03,-3.145595e-02,-5.809058e-04,3.805357e-04,-2.454737e-03
1403713681536136,1403713681473635,5.294268e-01,-9.101980e-03,-3.149278e-02,3.005969e-04,7.512294e-04,-2.683377e-03
1403713681598636,1403713681536136,5.193501e-01,-6.149089e-03,-3.219063e-02,6.510650e-04,1.433891e-03,-2.849620e-03
1403713681661136,1403713681598636,5.202019e-01,-8.858639e-03,-2.969556e-02,-5.487502e-04,1.476889e-03,-2.643876e-03
1403713681723638,1403713681661136,5.221306e-01,-8.426369e-03,-3.038908e-02,-1.989852e-04,6.924780e-04,-2.573542e-03
1403713681786140,1403713681723638,5.237324e-01,-6.253003e-03,-2.992565e-02,-1.383936e-04,1.025164e-04,-2.451590e-03
1403713681848640,1403713681786140,5.207664e-01,-8.524693e-03,-2.707476e-02,-1.367951e-03,-1.028349e-03,-2.196449e-03
1403713681911142,1403713681848640,5.286991e-01,-1.353954e-02,-2.264179e-02,-5.453975e-03,-4.521656e-03,-2.398729e-03
1403713681973643,1403713681911142,5.321621e-01,-1.071874e-02,-2.655726e-02,-1.197777e-03,-4.395078e-03,-2.728542e-03
1403713682036145,1403713681973643,5.303671e-01,-9.412757e-04,-3.341919e-02,6.688830e-03,-1.612717e-03,-3.230259e-03
1403713682098644,1403713682036145,5.225051e-01,2.349913e-04,-3.400086e-02,5.756417e-03,-2.819887e-04,-3.419419e-03
1403713682161145,1403713682098644,5.189099e-01,-1.878739e-03,-3.431130e-02,2.683943e-03,7.558356e-04,-3.347642e-03
1403713682223646,1403713682161145,5.211685e-01,-6.616472e-03,-3.365765e-02,-1.257522e-03,2.577039e-03,-2.244938e-03
1403713682286148,1403713682223646,5.199815e-01,-7.568407e-03,-2.833370e-02,-5.296458e-05,2.850934e-03,-1.638895e-03
1403713682348649,1403713682286148,5.243661e-01,-5.854932e-03,-3.004495e-02,2.820053e-03,5.480340e-04,-2.416079e-03
1403713682411151,1403713682348649,5.262171e-01,-5.331980e-03,-2.889323e-02,1.563456e-03,-1.766568e-06,-3.037394e-03
1403713682473651,1403713682411151,5.270995e-01,-7.137825e-03,-2.778283e-02,4.106153e-04,-7.046029e-04,-2.689511e-03
1403713682536151,1403713682473651,5.242395e-01,-5.087559e-03,-2.871676e-02,9.068633e-04,-4.708627e-04,-2.246871e-03
1403713682598653,1403713682536151,5.227933e-01,-4.481376e-03,-3.134798e-02,8.040489e-04,-6.457161e-05,-1.944876e-03
1403713682661155,1403713682598653,5.325453e-01,-5.254916e-03,-2.988525e-02,4.747249e-04,-1.062215e-04,-1.831141e-03
1403713682723657,1403713682661155,5.271156e-01,-6.404297e-03,-3.108637e-02,-2.872574e-04,-2.148225e-04,-1.950433e-03
1403713682786160,1403713682723657,5.237849e-01,-7.976643e-03,-2.984123e-02,-6.198963e-04,3.595444e-04,-2.234439e-03
1403713682848658,1403713682786160,5.223996e-01,-7.268672e-03,-3.127044e-02,-4.212377e-04,2.530895e-04,-2.545963e-03
1403713682911160,1403713682848658,5.200962e-01,-5.373054e-03,-2.840881e-02,-6.101762e-05,3.707397e-04,-2.801564e-03
1403713682973661,1403713682911160,5.251172e-01,-5.926828e-03,-3.083965e-02,1.548100e-04,6.758124e-04,-2.670281e-03
1403713683036163,1403713682973661,5.292246e-01,-6.890670e-03,-3.126479e-02,6.213151e-06,4.121951e-04,-2.547510e-03
1403713683098664,1403713683036163,5.274971e-01,-7.176720e-03,-2.899556e-02,-1.038740e-03,3.406709e-04,-2.459462e-03
1403713683161167,1403713683098664,5.232561e-01,-6.173857e-03,-2.986499e-02,-6.636443e-04,3.940186e-04,-2.404491e-03
1403713683223666,1403713683161167,5.276766e-01,-6.324511e-03,-2.742638e-02,-4.001530e-04,1.606134e-04,-2.395054e-03
1403713683286168,1403713683223666,5.288045e-01,-6.185522e-03,-2.704344e-02,-7.781288e-04,-5.137727e-04,-2.295824e-03
1403713683348670,1403713683286168,5.249226e-01,-6.236380e-03,-2.744294e-02,-5.203730e-04,-8.458408e-04,-2.378510e-03
1403713683411174,1403713683348670,5.240883e-01,-6.731634e-03,-2.784448e-02,-1.167603e-03,-9.051722e-04,-2.439968e-03
1403713683473674,1403713683411174,5.205593e-01,-6.888195e-03,-2.980917e-02,-1.009189e-03,-6.086837e-04,-2.405615e-03
1403713683536174,1403713683473674,5.219557e-01,-8.101126e-03,-2.834428e-02,-6.294948e-04,-3.344317e-04,-2.355558e-03
1403713683598676,1403713683536174,5.201119e-01,-5.157157e-03,-2.979664e-02,-1.541269e-04,-3.099069e-04,-2.439267e-03
1403713683661176,1403713683598676,5.231154e-01,-4.926011e-03,-2.945542e-02,-6.401923e-04,-2.806150e-04,-2.299910e-03
1403713683723675,1403713683661176,5.192066e-01,-7.645017e-03,-2.962466e-02,-1.344900e-03,-1.070056e-04,-2.035637e-03
1403713683786178,1403713683723675,5.169877e-01,-5.049510e-03,-2.994607e-02,-4.757796e-04,-4.648853e-05,-1.758062e-03
1403713683848678,1403713683786178,5.164870e-01,-4.269286e-03,-2.955525e-02,-3.959997e-04,-7.350217e-05,-1.449984e-03
1403713683911178,1403713683848678,5.211203e-01,-5.247853e-03,-2.886981e-02,-4.917438e-04,-1.107253e-04,-1.147041e-03
1403713683973679,1403713683911178,5.151395e-01,-4.008412e-03,-2.978560e-02,-4.095200e-04,-1.616168e-04,-9.438858e-04
1403713684036180,1403713683973679,5.220733e-01,-2.502918e-03,-2.901419e-02,-6.825943e-04,3.411227e-05,-7.647638e-04
1403713684098682,1403713684036180,5.172713e-01,-3.569325e-03,-2.958322e-02,9.163778e-05,1.378434e-04,-8.064953e-04
1403713684161182,1403713684098682,5.207614e-01,-3.861744e-03,-2.952684e-02,1.542437e-04,2.222315e-04,-8.201871e-04
1403713684223684,1403713684161182,5.214507e-01,-3.708540e-03,-2.812620e-02,-8.731127e-04,1.998840e-04,-8.308447e-04
1403713684286184,1403713684223684,5.179237e-01,-2.530170e-03,-2.864671e-02,-6.146943e-04,2.913510e-04,-8.853924e-04
1403713684348687,1403713684286184,5.168302e-01,-3.423844e-03,-2.829636e-02,-4.078001e-05,-3.227596e-04,-8.244135e-04
1403713684411187,1403713684348687,5.194073e-01,-1.154379e-03,-2.651622e-02,-2.688023e-04,-4.451350e-04,-9.969292e-04
1403713684473689,1403713684411187,5.156385e-01,-3.035295e-03,-2.890374e-02,4.660527e-05,-7.885991e-04,-9.282880e-04
1403713684536191,1403713684473689,5.197854e-01,-5.233229e-03,-2.895434e-02,-3.583576e-04,-6.220927e-04,-6.418275e-04
1403713684598691,1403713684536191,5.203748e-01,-3.663555e-03,-2.772624e-02,-5.236879e-04,-9.353783e-04,-7.938570e-04
1403713684661192,1403713684598691,5.183039e-01,-3.524954e-03,-2.911620e-02,-2.553914e-04,-8.891253e-04,-8.166973e-04
1403713684723695,1403713684661192,5.152794e-01,-3.864886e-03,-2.944783e-02,-3.449160e-04,-6.282056e-04,-8.237237e-04
1403713684786194,1403713684723695,5.090890e-01,-2.897190e-03,-2.907145e-02,-5.783689e-04,-4.265971e-04,-9.544448e-04
1403713684848697,1403713684786194,5.108264e-01,-3.231983e-03,-3.029766e-02,5.255385e-04,-5.880971e-04,-9.343612e-04
1403713684911200,1403713684848697,5.080327e-01,-2.149319e-03,-2.922026e-02,7.952161e-04,-2.264371e-04,-8.802428e-04
1403713684973702,1403713684911200,5.096227e-01,-3.092066e-03,-2.981595e-02,-2.988235e-05,1.752507e-04,-5.782441e-04
1403713685036199,1403713684973702,5.096104e-01,-4.157101e-03,-2.966163e-02,1.342740e-04,-2.448956e-04,-4.631736e-04
1403713685098701,1403713685036199,5.069005e-01,-1.944103e-03,-2.704376e-02,3.594290e-04,-8.185417e-04,-5.858337e-04
1403713685161203,1403713685098701,5.015264e-01,-2.809823e-03,-2.839364e-02,8.929229e-05,-8.539685e-04,-5.431212e-04
1403713685223702,1403713685161203,5.067558e-01,-2.363294e-03,-2.904981e-02,7.862513e-04,-4.861126e-04,-5.252810e-04
1403713685286203,1403713685223702,5.031805e-01,-2.173909e-03,-3.080101e-02,8.455401e-04,7.298246e-05,-5.948495e-04
1403713685348704,1403713685286203,4.996921e-01,-9.012820e-05,-3.145801e-02,1.141169e-03,6.266926e-04,-4.076674e-04
1403713685411208,1403713685348704,5.036602e-01,-1.825035e-03,-3.024842e-02,5.158289e-04,1.669306e-03,-2.343069e-04
1403713685473709,1403713685411208,5.004461e-01,-4.198650e-03,-2.945882e-02,4.828737e-04,1.848719e-03,9.613374e-05
1403713685536208,1403713685473709,5.043509e-01,-2.183123e-03,-2.665770e-02,1.713895e-04,1.409323e-03,1.953740e-06
1403713685598710,1403713685536208,4.976102e-01,-2.703454e-03,-2.688664e-02,3.223650e-04,7.069801e-04,-1.334600e-04
1403713685661211,1403713685598710,5.049530e-01,-3.389847e-03,-2.980199e-02,4.374318e-04,4.229986e-04,-1.527646e-04
1403713685723713,1403713685661211,5.026118e-01,-1.229648e-03,-2.828099e-02,-9.640899e-04,2.420697e-04,-2.919233e-04
1403713685786213,1403713685723713,4.982335e-01,-3.044732e-03,-2.836152e-02,-7.178287e-04,-1.573210e-04,-2.177975e-04
1403713685848713,1403713685786213,4.987185e-01,-3.744604e-03,-2.978414e-02,-7.154685e-04,8.800656e-05,-2.405994e-04
1403713685911214,1403713685848713,5.008609e-01,-5.404405e-03,-2.628717e-02,-3.631614e-03,-1.075334e-03,-1.351158e-04
1403713685973715,1403713685911214,5.095819e-01,-1.149559e-02,-2.489416e-02,-5.512282e-03,-2.424835e-03,-5.125351e-05
1403713686036218,1403713685973715,5.006425e-01,-2.470538e-03,-2.766493e-02,-4.006134e-04,-8.033484e-04,-1.870169e-04
1403713686098719,1403713686036218,4.959601e-01,2.533506e-03,-3.235847e-02,5.240723e-03,2.024391e-03,7.432757e-05
1403713686161221,1403713686098719,4.987155e-01,1.678652e-03,-3.353584e-02,3.281770e-03,2.106682e-03,7.162394e-05
1403713686223723,1403713686161221,4.978854e-01,2.445002e-04,-2.989758e-02,5.342544e-04,1.596860e-03,3.418034e-05
1403713686286222,1403713686223723,4.952387e-01,-2.617946e-03,-2.692427e-02,-1.787964e-03,2.495512e-03,7.620893e-04
1403713686348727,1403713686286222,4.972729e-01,-4.845501e-03,-2.558010e-02,-8.957758e-04,1.158381e-03,1.064418e-03
1403713686411227,1403713686348727,4.978127e-01,-1.778500e-03,-2.539994e-02,1.043623e-03,-2.259615e-03,7.760697e-05
1403713686473728,1403713686411227,4.959039e-01,-6.708019e-04,-2.659999e-02,9.406781e-04,-2.967322e-03,-4.662526e-04
1403713686536228,1403713686473728,4.957376e-01,-1.156993e-04,-2.889044e-02,4.978947e-04,-2.618245e-03,-1.769835e-04
1403713686598729,1403713686536228,4.955138e-01,-2.405086e-04,-2.954982e-02,1.062522e-03,-1.318184e-03,5.631248e-04
1403713686661230,1403713686598729,4.954026e-01,-2.047548e-03,-2.954514e-02,-6.637155e-04,-1.719167e-04,1.093462e-03
1403713686723732,1403713686661230,4.975337e-01,-2.017826e-03,-2.784261e-02,-1.508724e-03,5.223894e-04,1.259066e-03
1403713686786233,1403713686723732,4.932235e-01,-1.793958e-03,-2.872185e-02,-9.404276e-04,7.936463e-04,1.069210e-03
1403713686848735,1403713686786233,4.926987e-01,-3.279122e-03,-2.724450e-02,-2.268759e-03,7.960506e-04,1.134561e-03
1403713686911236,1403713686848735,4.948281e-01,-5.115457e-03,-2.558425e-02,-1.838760e-03,-1.114049e-05,1.455667e-03
1403713686973738,1403713686911236,4.946833e-01,-2.805559e-03,-2.637731e-02,-1.450246e-03,-1.591682e-03,1.541669e-03
1403713687036240,1403713686973738,4.978231e-01,-3.403664e-03,-2.531005e-02,-2.030494e-03,-1.933123e-03,1.653153e-03
1403713687098741,1403713687036240,4.987344e-01,3.038295e-04,-2.736050e-02,8.606756e-04,-2.395085e-03,1.574165e-03
1403713687161243,1403713687098741,4.989312e-01,1.323351e-03,-2.817587e-02,1.518848e-03,-1.580881e-03,1.711392e-03
1403713687223744,1403713687161243,4.981205e-01,-1.282714e-04,-2.986802e-02,-5.426199e-04,-8.581817e-04,1.683751e-03
1403713687286245,1403713687223744,4.993856e-01,-1.980936e-03,-2.755486e-02,-8.928400e-04,-6.869766e-04,1.990039e-03
1403713687348748,1403713687286245,4.977157e-01,1.985109e-04,-2.698141e-02,8.620499e-04,-6.752083e-04,2.302855e-03
1403713687411248,1403713687348748,4.904087e-01,1.055863e-03,-2.879471e-02,1.186693e-03,4.077973e-04,2.681478e-03
1403713687473750,1403713687411248,4.961934e-01,6.848034e-04,-2.938920e-02,1.207389e-03,1.548598e-03,2.457912e-03
1403713687536252,1403713687473750,4.973825e-01,4.577302e-05,-2.948855e-02,2.883054e-04,1.422416e-03,2.270343e-03
1403713687598753,1403713687536252,4.954722e-01,5.176951e-04,-2.990163e-02,7.919046e-04,1.561041e-03,2.576302e-03
1403713687661254,1403713687598753,4.932488e-01,5.269192e-04,-2.979214e-02,1.110689e-03,2.314564e-03,2.708082e-03
1403713687723756,1403713687661254,4.948571e-01,3.151693e-03,-2.871318e-02,1.973198e-03,2.584813e-03,2.261578e-03
1403713687786257,1403713687723756,4.904332e-01,3.258315e-03,-2.753398e-02,1.036233e-03,1.125360e-03,2.094661e-03
1403713687848762,1403713687786257,4.902246e-01,5.353899e-03,-2.847668e-02,6.866711e-04,3.856282e-04,1.972655e-03
1403713687911260,1403713687848762,4.947959e-01,3.164928e-03,-2.669859e-02,1.026167e-03,-3.926820e-04,2.277459e-03
1403713687973761,1403713687911260,4.913767e-01,-1.239996e-03,-2.663305e-02,-7.891216e-04,-1.354194e-03,2.585337e-03
1403713688036263,1403713687973761,4.971652e-01,8.207672e-04,-2.679078e-02,-9.079454e-05,-1.172730e-03,2.472501e-03
1403713688098765,1403713688036263,4.907976e-01,2.271550e-03,-2.766040e-02,1.788927e-03,-1.515329e-03,2.469278e-03
1403713688161265,1403713688098765,4.877834e-01,3.256258e-03,-2.938948e-02,1.995898e-03,-6.826955e-04,2.659340e-03
1403713688223767,1403713688161265,4.916950e-01,1.377388e-03,-2.815025e-02,4.730823e-04,-1.066111e-03,2.801930e-03
1403713688286269,1403713688223767,4.916157e-01,2.217949e-03,-2.560776e-02,4.899480e-04,-1.367320e-03,2.868608e-03
1403713688348773,1403713688286269,4.894900e-01,-1.696358e-03,-2.472419e-02,-1.237294e-03,-1.608354e-03,3.260352e-03
1403713688411271,1403713688348773,4.899137e-01,1.245668e-03,-2.632188e-02,-2.173098e-04,-1.598985e-03,2.950626e-03
1403713688473773,1403713688411271,4.865633e-01,1.234270e-03,-2.741135e-02,8.088434e-04,-9.171562e-04,2.759687e-03
1403713688536274,1403713688473773,4.858350e-01,3.823206e-03,-2.915740e-02,9.137351e-04,-3.706530e-04,2.730918e-03
1403713688598775,1403713688536274,4.891462e-01,3.830448e-03,-2.922003e-02,5.681237e-04,7.371489e-05,2.950901e-03
1403713688661277,1403713688598775,4.826565e-01,4.155836e-03,-2.599456e-02,1.111263e-03,5.633714e-04,3.298368e-03
1403713688723782,1403713688661277,4.841167e-01,2.695803e-03,-2.684702e-02,8.389642e-05,2.655046e-04,3.588033e-03
1403713688786282,1403713688723782,4.891679e-01,3.340786e-03,-2.339223e-02,6.454928e-05,-1.024017e-03,3.281385e-03
1403713688848781,1403713688786282,4.864849e-01,2.381289e-03,-2.595343e-02,1.233836e-04,-1.863434e-03,3.059079e-03
1403713688911282,1403713688848781,4.848954e-01,2.302610e-03,-2.756955e-02,-3.544767e-04,-1.692207e-03,2.972681e-03
1403713688973782,1403713688911282,4.816098e-01,-7.831889e-04,-2.858221e-02,-2.573789e-03,-1.251917e-03,3.247464e-03
1403713689036283,1403713688973782,4.825476e-01,-2.756704e-03,-2.836375e-02,-4.094942e-03,-1.014338e-03,3.262041e-03
1403713689098783,1403713689036283,4.881941e-01,-2.246261e-03,-2.745540e-02,-1.498817e-03,-5.983242e-04,3.131573e-03
1403713689161284,1403713689098783,4.804753e-01,1.091375e-03,-2.871490e-02,2.119691e-04,3.830248e-04,3.277938e-03
1403713689223785,1403713689161284,4.771972e-01,3.120513e-03,-2.836889e-02,8.285710e-04,6.429964e-04,3.031178e-03
1403713689286285,1403713689223785,4.792098e-01,4.940671e-03,-2.762939e-02,1.059174e-03,5.051184e-04,2.829682e-03
1403713689348785,1403713689286285,4.814171e-01,5.828586e-03,-2.690341e-02,5.350752e-04,5.803327e-04,3.171851e-03
1403713689411287,1403713689348785,4.810991e-01,1.032165e-03,-2.532005e-02,-1.598403e-03,-5.101646e-05,3.881457e-03
1403713689473787,1403713689411287,4.790905e-01,2.920977e-03,-2.732779e-02,-1.198803e-03,7.451775e-05,3.550208e-03
1403713689536288,1403713689473787,4.768162e-01,9.106540e-05,-2.660766e-02,-1.231251e-03,3.762114e-04,3.234124e-03
1403713689598802,1403713689536288,4.770065e-01,1.913977e-04,-2.862934e-02,-1.396459e-03,2.562772e-04,3.006492e-03
1403713689661289,1403713689598802,4.765271e-01,3.463339e-03,-2.782462e-02,-1.756107e-04,5.209603e-04,2.611130e-03
1403713689723789,1403713689661289,4.741315e-01,5.599132e-03,-2.968053e-02,2.009386e-03,1.723771e-03,2.777029e-03
1403713689786290,1403713689723789,4.715945e-01,5.624900e-03,-2.960360e-02,1.530666e-03,2.686184e-03,3.143948e-03
1403713689848791,1403713689786290,4.726924e-01,4.456741e-03,-2.854513e-02,7.899361e-05,2.001419e-03,3.469172e-03
1403713689911290,1403713689848791,4.706137e-01,1.745711e-03,-2.629298e-02,-6.570827e-04,1.015433e-03,3.544525e-03
1403713689973792,1403713689911290,4.692496e-01,1.025897e-03,-2.512265e-02,-1.425660e-03,2.940137e-04,3.534884e-03
1403713690036295,1403713689973792,4.735665e-01,2.098838e-03,-2.347605e-02,-2.162815e-04,-1.084463e-03,3.519243e-03
1403713690098795,1403713690036295,4.750038e-01,5.810804e-03,-2.218515e-02,-5.766102e-04,-3.110034e-03,3.321444e-03
1403713690161297,1403713690098795,4.733056e-01,1.891022e-03,-2.515852e-02,-1.676754e-03,-3.578980e-03,3.374130e-03
1403713690223801,1403713690161297,4.698630e-01,4.620919e-03,-2.741706e-02,-1.381740e-03,-2.446904e-03,3.583426e-03
1403713690286301,1403713690223801,4.641282e-01,3.951842e-03,-3.082074e-02,-1.073069e-03,-8.486315e-05,4.428858e-03
1403713690348803,1403713690286301,4.662640e-01,5.862465e-03,-3.248028e-02,9.584649e-04,1.551997e-03,4.841412e-03
1403713690411302,1403713690348803,4.626040e-01,7.656661e-03,-2.919620e-02,1.422828e-03,2.211580e-03,4.749275e-03
1403713690473804,1403713690411302,4.620683e-01,8.919902e-03,-2.606242e-02,5.649939e-04,2.320402e-03,4.720756e-03
1403713690536306,1403713690473804,4.614837e-01,7.555429e-03,-2.371299e-02,4.272414e-04,1.134802e-03,5.018900e-03
1403713690598807,1403713690536306,4.609351e-01,7.127946e-03,-2.200566e-02,3.273915e-04,2.595656e-04,4.859880e-03
1403713690661309,1403713690598807,4.612194e-01,5.502953e-03,-2.478979e-02,-7.013098e-04,-9.991646e-04,4.599344e-03
1403713690723809,1403713690661309,4.593837e-01,3.732241e-03,-2.669357e-02,-7.025683e-04,-1.121731e-03,4.383720e-03
1403713690786312,1403713690723809,4.609759e-01,7.699161e-03,-2.827485e-02,1.079742e-03,-8.395900e-04,4.283154e-03
1403713690848811,1403713690786312,4.595201e-01,7.737378e-03,-2.951621e-02,9.775065e-04,-4.526157e-04,4.432983e-03
1403713690911312,1403713690848811,4.578973e-01,6.709752e-03,-2.775001e-02,3.123560e-04,8.749475e-04,4.656055e-03
1403713690973813,1403713690911312,4.608030e-01,7.530399e-03,-2.536522e-02,1.318240e-03,4.225071e-04,4.870280e-03
1403713691036313,1403713690973813,4.581482e-01,5.376100e-03,-2.418355e-02,-4.699488e-04,-4.178756e-04,5.019468e-03
1403713691098814,1403713691036313,4.553464e-01,5.335527e-03,-2.483312e-02,2.719392e-04,-1.123214e-03,5.135232e-03
1403713691161315,1403713691098814,4.565932e-01,6.773052e-03,-2.548529e-02,5.847490e-04,-1.267737e-03,5.114052e-03
1403713691223814,1403713691161315,4.524059e-01,5.677774e-03,-2.677681e-02,-4.981479e-04,-6.564066e-04,5.343488e-03
1403713691286315,1403713691223814,4.554612e-01,5.821237e-03,-2.613109e-02,-5.438067e-05,-7.958694e-04,5.697460e-03
1403713691348817,1403713691286315,4.551102e-01,8.395184e-03,-2.639387e-02,1.073314e-03,-2.256708e-04,5.681867e-03
1403713691411317,1403713691348817,4.463468e-01,9.080463e-03,-2.697339e-02,1.202442e-03,3.772305e-04,5.863184e-03
1403713691473817,1403713691411317,4.477100e-01,8.905879e-03,-2.812192e-02,2.413182e-04,1.217891e-03,6.035878e-03
1403713691536318,1403713691473817,4.409560e-01,1.004209e-02,-2.551996e-02,1.009355e-03,9.064294e-04,6.253102e-03
1403713691598819,1403713691536318,4.416213e-01,9.614596e-03,-2.305501e-02,9.713069e-04,-6.432076e-04,6.351644e-03
1403713691661321,1403713691598819,4.520716e-01,9.614849e-03,-2.402684e-02,4.502672e-04,-5.790401e-04,6.814175e-03
1403713691723823,1403713691661321,4.434268e-01,9.908433e-03,-2.520153e-02,1.399542e-03,-7.972155e-04,6.869110e-03
1403713691786323,1403713691723823,4.483695e-01,1.377617e-02,-2.558680e-02,2.435512e-03,5.688785e-04,7.031892e-03
1403713691848824,1403713691786323,4.697857e-01,1.261670e-02,-2.616746e-02,5.910031e-04,-3.855435e-05,7.427382e-03
1403713691911324,1403713691848824,4.429440e-01,1.140110e-02,-2.638471e-02,1.471669e-03,-2.559397e-04,7.384396e-03
1403713691973828,1403713691911324,4.454572e-01,1.170707e-02,-2.582751e-02,7.571565e-04,3.261745e-04,7.331655e-03
1403713692036328,1403713691973828,4.501439e-01,9.364972e-03,-2.447624e-02,-8.020226e-05,9.098929e-04,7.738368e-03
1403713692098828,1403713692036328,4.464435e-01,6.911339e-03,-2.451671e-02,2.171470e-05,1.488167e-03,7.604495e-03
1403713692161330,1403713692098828,4.478983e-01,9.509142e-03,-2.402180e-02,6.087920e-04,-2.464353e-04,7.219706e-03
1403713692223831,1403713692161330,4.459390e-01,1.079785e-02,-2.521012e-02,4.510152e-06,-1.042548e-03,7.327511e-03
1403713692286333,1403713692223831,4.431962e-01,1.069910e-02,-2.366603e-02,-4.081097e-04,-1.214569e-03,7.248023e-03
1403713692348832,1403713692286333,4.451316e-01,1.139630e-02,-2.398730e-02,-4.729835e-04,-4.686155e-04,7.614430e-03
1403713692411334,1403713692348832,4.404828e-01,9.594318e-03,-2.584818e-02,-3.584853e-04,-5.786658e-04,7.931113e-03
1403713692473838,1403713692411334,4.450031e-01,1.126788e-02,-2.595209e-02,1.883379e-04,-8.862342e-04,7.886774e-03
1403713692536337,1403713692473838,4.421867e-01,8.519455e-03,-2.528233e-02,-1.193914e-03,-6.633087e-04,8.188668e-03
1403713692598838,1403713692536337,4.418238e-01,9.354288e-03,-2.443486e-02,-1.189666e-03,-9.340667e-04,7.907207e-03
1403713692661340,1403713692598838,4.407013e-01,9.376325e-03,-2.357024e-02,-7.661632e-04,-7.473931e-04,7.868430e-03
1403713692723846,1403713692661340,4.429567e-01,1.016254e-02,-2.323739e-02,-2.600165e-04,-8.870767e-04,7.600949e-03
1403713692786343,1403713692723846,4.395064e-01,8.500736e-03,-2.499390e-02,-1.143946e-03,-5.165652e-04,7.498988e-03
1403713692848848,1403713692786343,4.429288e-01,9.971747e-03,-2.597101e-02,4.520823e-05,9.164563e-05,7.363259e-03
1403713692911349,1403713692848848,4.448618e-01,9.096550e-03,-2.589100e-02,-4.421760e-04,4.637817e-05,7.389063e-03
1403713692973848,1403713692911349,4.388042e-01,1.006362e-02,-2.580795e-02,5.291902e-04,5.306113e-04,7.285043e-03
1403713693036351,1403713692973848,4.430025e-01,8.484314e-03,-2.505687e-02,2.752392e-04,1.922199e-04,7.144570e-03
1403713693098852,1403713693036351,4.433096e-01,9.293295e-03,-2.492786e-02,-1.380663e-04,6.313551e-04,7.107193e-03
1403713693161352,1403713693098852,4.424668e-01,7.829736e-03,-2.296331e-02,-5.520967e-04,-4.387902e-05,7.212660e-03
1403713693223853,1403713693161352,4.502527e-01,6.460732e-03,-2.325400e-02,2.663303e-04,-6.029883e-04,7.005009e-03
1403713693286356,1403713693223853,4.416450e-01,7.590450e-03,-2.475516e-02,1.718584e-04,-7.848915e-04,6.738294e-03
1403713693348856,1403713693286356,4.467601e-01,8.021153e-03,-2.505055e-02,7.533027e-05,-6.435550e-04,6.448975e-03
1403713693411358,1403713693348856,4.483633e-01,8.127001e-03,-2.444841e-02,2.429877e-04,-4.088312e-04,6.264736e-03
1403713693473859,1403713693411358,4.474420e-01,7.991397e-03,-2.524423e-02,2.908284e-04,-3.191464e-04,6.190863e-03
1403713693536361,1403713693473859,4.436232e-01,7.870013e-03,-2.645014e-02,6.724532e-04,1.765924e-04,6.017721e-03
1403713693598863,1403713693536361,4.479129e-01,6.548450e-03,-2.328972e-02,1.156238e-03,1.769180e-04,5.942127e-03
1403713693661364,1403713693598863,4.444324e-01,3.590426e-03,-2.480370e-02,-4.232605e-04,1.967283e-05,5.985026e-03
1403713693723865,1403713693661364,4.505443e-01,7.273110e-03,-2.230090e-02,-1.511837e-05,-3.666639e-04,5.831765e-03
1403713693786367,1403713693723865,4.452250e-01,5.295800e-03,-2.539170e-02,9.134706e-04,1.562903e-04,5.895897e-03
1403713693848868,1403713693786367,4.454288e-01,8.687715e-03,-2.476538e-02,1.409691e-03,1.279361e-04,5.319208e-03
1403713693911369,1403713693848868,4.481508e-01,8.377516e-03,-2.457698e-02,2.365340e-03,-6.993493e-05,5.222233e-03
1403713693973871,1403713693911369,4.492751e-01,8.509738e-03,-2.459698e-02,1.887610e-03,-1.337540e-04,5.179664e-03
1403713694036375,1403713693973871,4.496694e-01,7.768060e-03,-2.392776e-02,4.846453e-04,-5.502486e-04,5.385031e-03
1403713694098874,1403713694036375,4.506996e-01,5.779396e-03,-2.469435e-02,8.067615e-04,3.084923e-04,5.373621e-03
1403713694161376,1403713694098874,4.476835e-01,6.852793e-03,-2.648799e-02,2.995323e-03,6.487380e-04,5.096690e-03
1403713694223877,1403713694161376,4.501740e-01,7.885176e-03,-2.527153e-02,2.505327e-03,-5.373476e-04,5.017351e-03
1403713694286378,1403713694223877,4.501193e-01,1.062167e-02,-2.365672e-02,2.469206e-03,-1.246790e-03,4.847136e-03
1403713694348882,1403713694286378,4.510345e-01,8.611059e-03,-2.314431e-02,2.415242e-03,-2.290830e-03,4.842818e-03
1403713694411381,1403713694348882,4.566451e-01,5.982993e-03,-2.290748e-02,1.360902e-03,-2.403579e-03,4.537036e-03
1403713694473882,1403713694411381,4.547716e-01,6.625364e-03,-2.426397e-02,1.260313e-03,-2.443932e-03,4.092325e-03
